AREA_KM2,time,NM_MUN,SIGLA,CD_MUN,t2m,t2m_min,t2m_max
495.39,2005-07-24,Porto Alegre,RS,4314902,9.923640000000034,6.206080000000043,14.700739999999996
495.39,2005-07-25,Porto Alegre,RS,4314902,10.98965000000004,7.73150000000004,13.783400000000029
495.39,2005-07-26,Porto Alegre,RS,4314902,12.173400000000015,10.704740000000015,14.741270000000043
495.39,2005-07-27,Porto Alegre,RS,4314902,11.872000000000014,7.35390000000001,18.04000000000002
495.39,2005-07-28,Porto Alegre,RS,4314902,12.87805000000003,6.93694000000005,21.701260000000048
495.39,2005-07-29,Porto Alegre,RS,4314902,16.26504,9.759600000000034,24.819270000000017
495.39,2005-07-30,Porto Alegre,RS,4314902,21.538260000000037,13.62124,31.112099999999998
495.39,2005-07-31,Porto Alegre,RS,4314902,22.992800000000045,17.557000000000016,30.400900000000036
495.39,2005-08-01,Porto Alegre,RS,4314902,21.719719999999995,14.325460000000021,29.58898000000005
495.39,2005-08-02,Porto Alegre,RS,4314902,20.84847000000002,13.15100000000001,29.49633
495.39,2005-08-03,Porto Alegre,RS,4314902,21.335630000000037,14.85247000000004,29.77084000000002
495.39,2005-08-04,Porto Alegre,RS,4314902,21.162230000000022,13.723170000000039,29.952660000000037
495.39,2005-08-05,Porto Alegre,RS,4314902,20.948050000000023,13.112760000000037,30.15536000000003
495.39,2005-08-06,Porto Alegre,RS,4314902,17.243040000000008,13.094230000000039,21.27618000000001
495.39,2005-08-07,Porto Alegre,RS,4314902,12.081100000000049,10.226370000000031,14.145930000000021
495.39,2005-08-08,Porto Alegre,RS,4314902,10.680499999999995,9.139949999999999,13.48687000000001
495.39,2005-08-09,Porto Alegre,RS,4314902,12.900930000000017,9.492060000000038,16.689480000000003
495.39,2005-08-10,Porto Alegre,RS,4314902,14.466499999999996,11.845640000000003,17.580160000000035
495.39,2005-08-11,Porto Alegre,RS,4314902,14.960800000000006,12.664500000000032,18.602900000000034
495.39,2005-08-12,Porto Alegre,RS,4314902,14.502830000000017,10.707060000000013,19.53182000000004
495.39,2005-08-13,Porto Alegre,RS,4314902,14.426260000000013,8.999780000000044,21.322500000000048
495.39,2005-08-14,Porto Alegre,RS,4314902,17.69897000000003,12.385370000000023,25.672900000000027
495.39,2005-08-15,Porto Alegre,RS,4314902,17.627160000000003,13.654840000000036,23.53015000000005
495.39,2005-08-16,Porto Alegre,RS,4314902,18.966850000000022,14.931240000000003,27.28290000000004
495.39,2005-08-17,Porto Alegre,RS,4314902,20.46935000000002,16.089500000000044,26.82420000000002
495.39,2005-08-18,Porto Alegre,RS,4314902,15.617240000000038,13.541300000000035,18.639980000000037
495.39,2005-08-19,Porto Alegre,RS,4314902,17.419200000000046,15.184900000000027,21.85528000000005
495.39,2005-08-20,Porto Alegre,RS,4314902,18.252920000000017,15.081800000000044,22.842129999999997
495.39,2005-08-21,Porto Alegre,RS,4314902,18.169370000000015,17.3485,19.84340000000003
495.39,2005-08-22,Porto Alegre,RS,4314902,20.048400000000015,16.801800000000014,25.29880000000003
495.39,2005-08-23,Porto Alegre,RS,4314902,21.82238000000001,16.67324000000002,28.575500000000034
495.39,2005-08-24,Porto Alegre,RS,4314902,14.645560000000046,11.118250000000046,18.92953
495.39,2005-08-25,Porto Alegre,RS,4314902,11.735160000000008,8.250400000000013,16.20532000000003
495.39,2005-08-26,Porto Alegre,RS,4314902,12.413720000000012,6.266300000000001,19.271230000000003
495.39,2005-08-27,Porto Alegre,RS,4314902,16.39453000000003,8.41604000000001,26.716499999999996
495.39,2005-08-28,Porto Alegre,RS,4314902,18.904200000000003,16.14390000000003,22.232870000000048
495.39,2005-08-29,Porto Alegre,RS,4314902,18.19326000000001,15.499930000000006,23.266050000000007
495.39,2005-08-30,Porto Alegre,RS,4314902,14.769650000000013,12.4178,19.551500000000033
495.39,2005-08-31,Porto Alegre,RS,4314902,12.63333,11.462240000000008,13.667570000000012
495.39,2005-09-01,Porto Alegre,RS,4314902,13.295130000000029,12.039060000000006,14.405400000000043
495.39,2005-09-02,Porto Alegre,RS,4314902,11.94464000000005,10.232169999999996,13.20544000000001
495.39,2005-09-03,Porto Alegre,RS,4314902,12.259520000000009,7.702539999999999,17.289450000000045
495.39,2005-09-04,Porto Alegre,RS,4314902,14.01060000000001,11.598929999999996,17.238500000000045
495.39,2005-09-05,Porto Alegre,RS,4314902,14.607420000000047,13.002740000000017,17.14580000000001
495.39,2005-09-06,Porto Alegre,RS,4314902,13.554960000000051,7.763940000000048,18.746500000000026
495.39,2005-09-07,Porto Alegre,RS,4314902,13.396749999999997,8.57122000000004,19.211000000000013
495.39,2005-09-08,Porto Alegre,RS,4314902,15.081230000000005,8.617580000000032,22.960260000000005
495.39,2005-09-09,Porto Alegre,RS,4314902,16.21900000000005,12.635550000000023,19.368520000000046
495.39,2005-09-10,Porto Alegre,RS,4314902,21.671100000000024,16.131200000000035,29.965419999999995
495.39,2005-09-11,Porto Alegre,RS,4314902,15.966670000000022,11.304700000000025,22.565300000000036
495.39,2005-09-12,Porto Alegre,RS,4314902,10.59557000000001,8.703270000000032,12.605430000000013
495.39,2005-09-13,Porto Alegre,RS,4314902,9.930100000000039,6.591760000000022,13.554070000000024
495.39,2005-09-14,Porto Alegre,RS,4314902,11.875850000000014,9.04498000000001,14.126250000000027
495.39,2005-09-15,Porto Alegre,RS,4314902,13.300620000000038,11.887320000000045,14.83972
495.39,2005-09-16,Porto Alegre,RS,4314902,13.150230000000022,10.881950000000018,16.23660000000001
495.39,2005-09-17,Porto Alegre,RS,4314902,14.628080000000011,10.746450000000038,18.61913000000004
495.39,2005-09-18,Porto Alegre,RS,4314902,16.00976000000003,14.84435000000002,17.84770000000003
495.39,2005-09-19,Porto Alegre,RS,4314902,16.872000000000014,14.525840000000017,20.319450000000018
495.39,2005-09-20,Porto Alegre,RS,4314902,18.510370000000023,16.182150000000036,22.45413000000002
495.39,2005-09-21,Porto Alegre,RS,4314902,19.078270000000032,15.352840000000015,24.55984000000001
495.39,2005-09-22,Porto Alegre,RS,4314902,19.868600000000015,15.056330000000003,25.213070000000016
495.39,2005-09-23,Porto Alegre,RS,4314902,21.29050000000001,16.272500000000036,27.411460000000034
495.39,2005-09-24,Porto Alegre,RS,4314902,19.926870000000008,17.875500000000045,22.378840000000025
495.39,2005-09-25,Porto Alegre,RS,4314902,17.17700000000002,13.14172000000002,19.045370000000048
495.39,2005-09-26,Porto Alegre,RS,4314902,13.595760000000041,9.495540000000005,17.324180000000013
495.39,2005-09-27,Porto Alegre,RS,4314902,15.478970000000004,10.230999999999995,21.30743000000001
495.39,2005-09-28,Porto Alegre,RS,4314902,17.269650000000013,11.971900000000005,23.50582000000003
495.39,2005-09-29,Porto Alegre,RS,4314902,19.27325000000002,13.353700000000003,26.97595000000001
495.39,2005-09-30,Porto Alegre,RS,4314902,19.93887000000001,17.250050000000044,23.259100000000046
495.39,2005-10-01,Porto Alegre,RS,4314902,18.127620000000036,16.076750000000004,21.31555000000003
495.39,2005-10-02,Porto Alegre,RS,4314902,19.21075000000002,13.892269999999996,26.404930000000036
495.39,2005-10-03,Porto Alegre,RS,4314902,22.025779999999997,16.419579999999996,28.801350000000014
495.39,2005-10-04,Porto Alegre,RS,4314902,20.57403000000005,18.91912000000002,22.026730000000043
495.39,2005-10-05,Porto Alegre,RS,4314902,16.0351,14.184169999999995,20.35766000000001
495.39,2005-10-06,Porto Alegre,RS,4314902,16.1182,11.278070000000014,20.761900000000026
495.39,2005-10-07,Porto Alegre,RS,4314902,15.529840000000036,13.862150000000042,17.99830000000003
495.39,2005-10-08,Porto Alegre,RS,4314902,18.09576000000004,16.66744,20.997029999999995
495.39,2005-10-09,Porto Alegre,RS,4314902,18.691640000000007,16.75317000000001,21.709339999999997
495.39,2005-10-10,Porto Alegre,RS,4314902,18.283100000000047,15.136250000000018,22.43557000000004
495.39,2005-10-11,Porto Alegre,RS,4314902,20.802900000000022,16.903740000000028,26.68870000000004
495.39,2005-10-12,Porto Alegre,RS,4314902,23.53155000000004,17.473600000000033,31.37847000000005
495.39,2005-10-13,Porto Alegre,RS,4314902,24.03146000000004,19.418330000000026,29.67007000000001
495.39,2005-10-14,Porto Alegre,RS,4314902,18.45004,16.262080000000026,21.663020000000017
495.39,2005-10-15,Porto Alegre,RS,4314902,16.13918000000001,11.681150000000002,20.24648000000002
495.39,2005-10-16,Porto Alegre,RS,4314902,15.99517000000003,14.650930000000017,17.24890000000005
495.39,2005-10-17,Porto Alegre,RS,4314902,18.50332000000003,16.35125000000005,21.661860000000047
495.39,2005-10-18,Porto Alegre,RS,4314902,18.223569999999995,15.789480000000026,22.174980000000005
495.39,2005-10-19,Porto Alegre,RS,4314902,18.444200000000023,11.384640000000047,25.67175000000003
495.39,2005-10-20,Porto Alegre,RS,4314902,21.130120000000034,12.876500000000021,30.48430000000002
495.39,2005-10-21,Porto Alegre,RS,4314902,22.20272,16.24236000000002,27.668600000000026
495.39,2005-10-22,Porto Alegre,RS,4314902,22.613760000000013,19.259640000000047,27.076700000000017
495.39,2005-10-23,Porto Alegre,RS,4314902,19.24102000000005,16.990620000000035,21.454520000000002
495.39,2005-10-24,Porto Alegre,RS,4314902,19.600520000000017,16.0779,24.439360000000022
495.39,2005-10-25,Porto Alegre,RS,4314902,23.292470000000037,19.330300000000022,29.385130000000004
495.39,2005-10-26,Porto Alegre,RS,4314902,20.280820000000006,17.53964000000002,24.05250000000001
495.39,2005-10-27,Porto Alegre,RS,4314902,19.735929999999996,17.254700000000014,22.607000000000028
495.39,2005-10-28,Porto Alegre,RS,4314902,19.759270000000015,17.057800000000043,21.16613000000001
495.39,2005-10-29,Porto Alegre,RS,4314902,16.918450000000007,13.526270000000011,21.2808
495.39,2005-10-30,Porto Alegre,RS,4314902,16.183100000000024,11.759900000000016,20.783900000000017
495.39,2005-10-31,Porto Alegre,RS,4314902,15.905240000000049,11.678830000000005,20.446860000000015
495.39,2005-11-01,Porto Alegre,RS,4314902,16.34910000000002,10.890070000000037,22.68344000000002
495.39,2005-11-02,Porto Alegre,RS,4314902,18.370000000000005,11.078850000000045,26.511500000000012
495.39,2005-11-03,Porto Alegre,RS,4314902,21.974080000000015,16.16476,29.433770000000038
495.39,2005-11-04,Porto Alegre,RS,4314902,24.443750000000023,17.86510000000004,32.33056000000005
495.39,2005-11-05,Porto Alegre,RS,4314902,19.944360000000017,18.162770000000023,21.162650000000042
495.39,2005-11-06,Porto Alegre,RS,4314902,16.44628,14.518880000000024,18.76740000000001
495.39,2005-11-07,Porto Alegre,RS,4314902,17.21682000000004,14.018520000000024,20.80590000000001
495.39,2005-11-08,Porto Alegre,RS,4314902,18.18440000000004,14.276820000000043,22.318600000000004
495.39,2005-11-09,Porto Alegre,RS,4314902,18.435820000000035,15.514980000000037,22.57342
495.39,2005-11-10,Porto Alegre,RS,4314902,18.953300000000013,15.759400000000028,23.058700000000044
495.39,2005-11-11,Porto Alegre,RS,4314902,20.228940000000023,16.326930000000004,25.91497000000004
495.39,2005-11-12,Porto Alegre,RS,4314902,22.031060000000025,16.67208000000005,28.471249999999998
495.39,2005-11-13,Porto Alegre,RS,4314902,23.514730000000043,17.690200000000004,30.87002000000001
495.39,2005-11-14,Porto Alegre,RS,4314902,23.513120000000015,18.52877000000001,28.919520000000034
495.39,2005-11-15,Porto Alegre,RS,4314902,25.231960000000015,18.60754000000003,33.10546000000005
495.39,2005-11-16,Porto Alegre,RS,4314902,25.22222000000005,21.60510000000005,29.14074000000005
495.39,2005-11-17,Porto Alegre,RS,4314902,20.091000000000008,17.611440000000016,21.34683000000001
495.39,2005-11-18,Porto Alegre,RS,4314902,21.89190000000002,17.583640000000003,28.67858000000001
495.39,2005-11-19,Porto Alegre,RS,4314902,23.32937000000004,21.00744000000003,26.84274000000005
495.39,2005-11-20,Porto Alegre,RS,4314902,22.207850000000008,15.767480000000035,28.63342
495.39,2005-11-21,Porto Alegre,RS,4314902,24.29740000000004,15.587980000000016,33.50042000000002
495.39,2005-11-22,Porto Alegre,RS,4314902,27.520500000000027,19.165830000000028,35.96285
495.39,2005-11-23,Porto Alegre,RS,4314902,29.051570000000027,20.919430000000034,36.83737000000002
495.39,2005-11-24,Porto Alegre,RS,4314902,23.578300000000013,19.5967,28.99594000000002
495.39,2005-11-25,Porto Alegre,RS,4314902,20.720820000000003,15.217300000000023,26.092200000000048
495.39,2005-11-26,Porto Alegre,RS,4314902,22.993980000000022,15.88333,30.982349999999997
495.39,2005-11-27,Porto Alegre,RS,4314902,23.693870000000004,15.533530000000042,31.97616000000005
495.39,2005-11-28,Porto Alegre,RS,4314902,24.427670000000035,17.193300000000022,31.95876000000004
495.39,2005-11-29,Porto Alegre,RS,4314902,27.01672000000002,19.22720000000004,35.38375000000002
495.39,2005-11-30,Porto Alegre,RS,4314902,28.380980000000022,22.024400000000014,35.388360000000034
495.39,2005-12-01,Porto Alegre,RS,4314902,22.961270000000013,20.402829999999994,26.741970000000038
495.39,2005-12-02,Porto Alegre,RS,4314902,21.05023,16.65936000000005,25.410000000000025
495.39,2005-12-03,Porto Alegre,RS,4314902,21.823800000000006,14.747060000000033,29.25540000000001
495.39,2005-12-04,Porto Alegre,RS,4314902,25.201700000000017,18.639980000000037,32.59814
495.39,2005-12-05,Porto Alegre,RS,4314902,23.19036,20.66345000000001,26.06442000000004
495.39,2005-12-06,Porto Alegre,RS,4314902,21.30056000000002,17.873199999999997,25.11578000000003
495.39,2005-12-07,Porto Alegre,RS,4314902,20.326040000000035,13.819299999999998,26.33080000000001
495.39,2005-12-08,Porto Alegre,RS,4314902,23.69332000000003,15.631979999999999,32.1001
495.39,2005-12-09,Porto Alegre,RS,4314902,25.528500000000008,19.594400000000007,30.995100000000036
495.39,2005-12-10,Porto Alegre,RS,4314902,22.84698000000003,18.746500000000026,27.270140000000026
495.39,2005-12-11,Porto Alegre,RS,4314902,21.22717,15.278700000000015,27.431150000000002
495.39,2005-12-12,Porto Alegre,RS,4314902,22.60055,17.184050000000013,29.908650000000023
495.39,2005-12-13,Porto Alegre,RS,4314902,23.84844000000004,19.413700000000006,29.747640000000047
495.39,2005-12-14,Porto Alegre,RS,4314902,24.158000000000015,18.921400000000006,30.568870000000004
495.39,2005-12-15,Porto Alegre,RS,4314902,24.453880000000026,19.565420000000017,31.402800000000013
495.39,2005-12-16,Porto Alegre,RS,4314902,26.43720000000002,20.547630000000026,34.12820000000005
495.39,2005-12-17,Porto Alegre,RS,4314902,24.985220000000027,21.154530000000022,30.605920000000026
495.39,2005-12-18,Porto Alegre,RS,4314902,24.363730000000032,18.772000000000048,31.421350000000018
495.39,2005-12-19,Porto Alegre,RS,4314902,25.165999999999997,20.064630000000022,33.33477000000005
495.39,2005-12-20,Porto Alegre,RS,4314902,22.588130000000035,19.420650000000023,27.24580000000003
495.39,2005-12-21,Porto Alegre,RS,4314902,23.26690000000002,16.94082000000003,30.340700000000027
495.39,2005-12-22,Porto Alegre,RS,4314902,26.66882000000004,18.374720000000025,35.60613000000001
495.39,2005-12-23,Porto Alegre,RS,4314902,26.41980000000001,22.496970000000033,31.606650000000002
495.39,2005-12-24,Porto Alegre,RS,4314902,23.40142000000003,20.313649999999996,28.162000000000035
495.39,2005-12-25,Porto Alegre,RS,4314902,21.34110000000004,16.969750000000033,26.157070000000033
495.39,2005-12-26,Porto Alegre,RS,4314902,21.746800000000007,14.946280000000002,28.984370000000013
495.39,2005-12-27,Porto Alegre,RS,4314902,23.35300000000001,16.859740000000045,31.585800000000006
495.39,2005-12-28,Porto Alegre,RS,4314902,25.127800000000036,19.515620000000013,33.071860000000015
495.39,2005-12-29,Porto Alegre,RS,4314902,25.563500000000033,20.46075000000002,31.870750000000044
495.39,2005-12-30,Porto Alegre,RS,4314902,27.807299999999998,21.469600000000014,35.65246000000002
495.39,2005-12-31,Porto Alegre,RS,4314902,24.71075000000002,21.843700000000013,26.870540000000005
729.296,2005-01-01,Goiânia,GO,5208707,22.59680000000003,19.717160000000035,25.618460000000027
729.296,2005-01-02,Goiânia,GO,5208707,22.432299999999998,19.510980000000018,26.005330000000015
729.296,2005-01-03,Goiânia,GO,5208707,22.258100000000013,18.997860000000003,26.091030000000046
729.296,2005-01-04,Goiânia,GO,5208707,22.303950000000043,19.78200000000004,27.43580000000003
729.296,2005-01-05,Goiânia,GO,5208707,22.53973000000002,20.079679999999996,26.68524000000002
729.296,2005-01-06,Goiânia,GO,5208707,22.12554,19.470450000000028,26.60880000000003
729.296,2005-01-07,Goiânia,GO,5208707,24.888480000000015,20.47234000000003,31.05068
729.296,2005-01-08,Goiânia,GO,5208707,24.947699999999998,20.536040000000014,29.090940000000046
729.296,2005-01-09,Goiânia,GO,5208707,22.170950000000005,20.19204000000002,25.69490000000002
729.296,2005-01-10,Goiânia,GO,5208707,23.692830000000015,20.666930000000036,28.817600000000027
729.296,2005-01-11,Goiânia,GO,5208707,23.54653000000002,20.204769999999996,29.22183000000001
729.296,2005-01-12,Goiânia,GO,5208707,22.354550000000017,20.275400000000047,26.29952000000003
729.296,2005-01-13,Goiânia,GO,5208707,22.807920000000024,19.537620000000004,27.984800000000007
729.296,2005-01-14,Goiânia,GO,5208707,22.41577000000001,20.394740000000013,24.57140000000004
729.296,2005-01-15,Goiânia,GO,5208707,23.154530000000022,20.27890000000002,27.53307000000001
729.296,2005-01-16,Goiânia,GO,5208707,22.83477000000005,20.193200000000047,26.179070000000024
729.296,2005-01-17,Goiânia,GO,5208707,23.24645000000004,20.66808000000003,26.838130000000035
729.296,2005-01-18,Goiânia,GO,5208707,22.829800000000034,21.29006000000004,26.31573000000003
729.296,2005-01-19,Goiânia,GO,5208707,21.81387000000001,20.148030000000006,25.614980000000003
729.296,2005-01-20,Goiânia,GO,5208707,22.851620000000025,20.138760000000048,27.804100000000005
729.296,2005-01-21,Goiânia,GO,5208707,22.777250000000038,20.49203,25.725030000000004
729.296,2005-01-22,Goiânia,GO,5208707,23.520320000000027,19.692830000000015,27.918800000000033
729.296,2005-01-23,Goiânia,GO,5208707,23.08746000000002,18.926050000000032,26.443140000000028
729.296,2005-01-24,Goiânia,GO,5208707,23.320760000000007,19.03842000000003,29.012170000000026
729.296,2005-01-25,Goiânia,GO,5208707,23.139520000000005,19.082420000000013,28.001000000000033
729.296,2005-01-26,Goiânia,GO,5208707,23.63915000000003,19.960380000000043,28.33227000000005
729.296,2005-01-27,Goiânia,GO,5208707,23.76486,20.47580000000005,27.270140000000026
729.296,2005-01-28,Goiânia,GO,5208707,24.185080000000028,20.324100000000044,28.810630000000003
729.296,2005-01-29,Goiânia,GO,5208707,22.054070000000024,20.101680000000044,24.232050000000015
729.296,2005-01-30,Goiânia,GO,5208707,24.23272000000003,20.187400000000025,30.64416
729.296,2005-01-31,Goiânia,GO,5208707,23.499540000000025,19.45422000000002,27.450829999999996
729.296,2005-02-01,Goiânia,GO,5208707,22.806759999999997,19.389370000000042,27.728800000000035
729.296,2005-02-02,Goiânia,GO,5208707,20.529260000000022,18.44308000000001,23.51275000000004
729.296,2005-02-03,Goiânia,GO,5208707,21.616800000000012,18.62954000000002,26.73968000000002
729.296,2005-02-04,Goiânia,GO,5208707,24.58755000000002,20.487400000000036,30.757650000000012
729.296,2005-02-05,Goiânia,GO,5208707,25.399699999999996,19.48666000000003,31.16073
729.296,2005-02-06,Goiânia,GO,5208707,25.19720000000001,18.98977000000002,30.866540000000043
729.296,2005-02-07,Goiânia,GO,5208707,24.934500000000014,20.523300000000006,30.119470000000035
729.296,2005-02-08,Goiânia,GO,5208707,24.526800000000037,20.83602000000002,29.5693
729.296,2005-02-09,Goiânia,GO,5208707,23.83620000000002,20.413260000000037,29.673550000000034
729.296,2005-02-10,Goiânia,GO,5208707,24.063500000000033,20.069270000000017,27.983640000000037
729.296,2005-02-11,Goiânia,GO,5208707,22.599540000000047,20.22216000000003,27.348900000000015
729.296,2005-02-12,Goiânia,GO,5208707,22.961400000000026,19.248040000000003,28.59173000000004
729.296,2005-02-13,Goiânia,GO,5208707,23.969700000000046,20.604360000000042,28.870870000000025
729.296,2005-02-14,Goiânia,GO,5208707,24.20446000000004,20.16888,29.322600000000023
729.296,2005-02-15,Goiânia,GO,5208707,24.15835000000004,18.593650000000025,29.112940000000037
729.296,2005-02-16,Goiânia,GO,5208707,24.732050000000015,18.646900000000016,30.904750000000035
729.296,2005-02-17,Goiânia,GO,5208707,24.839930000000038,19.850340000000017,29.021450000000016
729.296,2005-02-18,Goiânia,GO,5208707,23.214350000000024,19.184349999999995,27.575919999999996
729.296,2005-02-19,Goiânia,GO,5208707,24.21070000000003,19.65807000000001,28.96700000000004
729.296,2005-02-20,Goiânia,GO,5208707,24.338430000000017,19.519100000000037,29.945730000000026
729.296,2005-02-21,Goiânia,GO,5208707,25.346060000000023,19.719480000000033,31.15840000000003
729.296,2005-02-22,Goiânia,GO,5208707,25.821650000000034,20.321770000000015,31.829030000000046
729.296,2005-02-23,Goiânia,GO,5208707,25.504140000000007,19.62220000000002,30.542230000000018
729.296,2005-02-24,Goiânia,GO,5208707,25.612180000000023,19.50054,31.53484000000003
729.296,2005-02-25,Goiânia,GO,5208707,24.59292000000005,19.371970000000033,30.28857000000005
729.296,2005-02-26,Goiânia,GO,5208707,24.014520000000005,20.854550000000017,27.542320000000018
729.296,2005-02-27,Goiânia,GO,5208707,23.74615,21.200900000000047,28.79672000000005
729.296,2005-02-28,Goiânia,GO,5208707,23.688900000000046,20.406300000000044,28.56277
729.296,2005-03-01,Goiânia,GO,5208707,23.87975,19.678920000000005,29.55074000000002
729.296,2005-03-02,Goiânia,GO,5208707,22.23986000000002,20.23837000000003,25.368280000000027
729.296,2005-03-03,Goiânia,GO,5208707,21.630600000000015,20.189720000000023,24.51003000000003
729.296,2005-03-04,Goiânia,GO,5208707,22.38653000000005,19.677760000000035,27.048900000000003
729.296,2005-03-05,Goiânia,GO,5208707,22.735929999999996,19.317560000000014,28.166650000000004
729.296,2005-03-06,Goiânia,GO,5208707,23.458730000000003,18.957330000000013,29.612150000000042
729.296,2005-03-07,Goiânia,GO,5208707,23.909970000000044,19.403250000000014,29.509060000000034
729.296,2005-03-08,Goiânia,GO,5208707,23.076170000000047,18.444240000000036,28.42724000000004
729.296,2005-03-09,Goiânia,GO,5208707,23.84158000000002,18.781270000000006,29.88897000000003
729.296,2005-03-10,Goiânia,GO,5208707,24.02914000000004,19.991660000000024,28.493280000000027
729.296,2005-03-11,Goiânia,GO,5208707,24.112480000000005,19.543420000000026,29.536860000000047
729.296,2005-03-12,Goiânia,GO,5208707,24.054830000000038,20.319450000000018,29.52642000000003
729.296,2005-03-13,Goiânia,GO,5208707,24.09722000000005,19.427580000000034,28.02648000000005
729.296,2005-03-14,Goiânia,GO,5208707,23.789300000000026,20.17004000000003,28.504850000000033
729.296,2005-03-15,Goiânia,GO,5208707,22.895620000000008,19.97890000000001,26.58910000000003
729.296,2005-03-16,Goiânia,GO,5208707,22.752700000000004,20.555720000000008,27.00723000000005
729.296,2005-03-17,Goiânia,GO,5208707,22.38085000000001,18.69903000000005,26.878660000000025
729.296,2005-03-18,Goiânia,GO,5208707,22.53823,19.94070000000005,27.454300000000046
729.296,2005-03-19,Goiânia,GO,5208707,22.899380000000008,19.58163000000002,27.96627000000001
729.296,2005-03-20,Goiânia,GO,5208707,21.78710000000001,19.749570000000006,26.219600000000014
729.296,2005-03-21,Goiânia,GO,5208707,21.870630000000006,18.73843000000005,25.691430000000025
729.296,2005-03-22,Goiânia,GO,5208707,22.597560000000044,19.580470000000048,27.53770000000003
729.296,2005-03-23,Goiânia,GO,5208707,23.26135000000005,18.924900000000036,28.685540000000003
729.296,2005-03-24,Goiânia,GO,5208707,23.72234000000003,18.87393000000003,28.72030000000001
729.296,2005-03-25,Goiânia,GO,5208707,23.689700000000016,18.85772000000003,28.86044000000004
729.296,2005-03-26,Goiânia,GO,5208707,23.49236000000002,19.213300000000004,29.71640000000002
729.296,2005-03-27,Goiânia,GO,5208707,23.013239999999996,19.893200000000036,28.045000000000016
729.296,2005-03-28,Goiânia,GO,5208707,23.39670000000001,18.283230000000003,30.029100000000028
729.296,2005-03-29,Goiânia,GO,5208707,22.78475000000003,19.25732000000005,26.118830000000003
729.296,2005-03-30,Goiânia,GO,5208707,22.88467000000003,18.529930000000036,27.699850000000026
729.296,2005-03-31,Goiânia,GO,5208707,23.99078000000003,18.941130000000044,29.18010000000004
729.296,2005-04-01,Goiânia,GO,5208707,23.41592000000003,17.55468000000002,28.325300000000027
729.296,2005-04-02,Goiânia,GO,5208707,23.351620000000025,18.970100000000002,28.13190000000003
729.296,2005-04-03,Goiânia,GO,5208707,24.01687000000004,19.764640000000043,30.348780000000033
729.296,2005-04-04,Goiânia,GO,5208707,24.886160000000018,18.942300000000046,31.109770000000026
729.296,2005-04-05,Goiânia,GO,5208707,25.287959999999998,18.885520000000042,32.541380000000004
729.296,2005-04-06,Goiânia,GO,5208707,25.701350000000048,21.10820000000001,30.751860000000022
729.296,2005-04-07,Goiânia,GO,5208707,25.355340000000012,19.668499999999995,31.23950000000002
729.296,2005-04-08,Goiânia,GO,5208707,25.564630000000022,19.638400000000047,30.675440000000037
729.296,2005-04-09,Goiânia,GO,5208707,24.854360000000042,18.184780000000046,30.82137
729.296,2005-04-10,Goiânia,GO,5208707,24.39330000000001,17.64733000000001,30.235280000000046
729.296,2005-04-11,Goiânia,GO,5208707,24.16094000000004,18.241540000000043,29.474300000000028
729.296,2005-04-12,Goiânia,GO,5208707,24.144900000000007,17.63113000000004,30.770399999999995
729.296,2005-04-13,Goiânia,GO,5208707,24.873469999999998,18.089800000000025,30.94067000000001
729.296,2005-04-14,Goiânia,GO,5208707,24.80468000000002,19.8793,29.665430000000015
729.296,2005-04-15,Goiânia,GO,5208707,24.021479999999997,17.25585000000001,30.154200000000003
729.296,2005-04-16,Goiânia,GO,5208707,24.32668000000001,18.15118000000001,30.325620000000015
729.296,2005-04-17,Goiânia,GO,5208707,24.756100000000004,18.06432000000001,30.35458
729.296,2005-04-18,Goiânia,GO,5208707,24.5308,18.270470000000046,30.794730000000015
729.296,2005-04-19,Goiânia,GO,5208707,24.688440000000014,18.979330000000004,30.491270000000043
729.296,2005-04-20,Goiânia,GO,5208707,24.285300000000007,21.229820000000018,28.138850000000048
729.296,2005-04-21,Goiânia,GO,5208707,23.136770000000013,18.16160000000002,29.19980000000004
729.296,2005-04-22,Goiânia,GO,5208707,23.98403000000002,17.916070000000047,30.578120000000013
729.296,2005-04-23,Goiânia,GO,5208707,24.75750000000005,19.72180000000003,30.790099999999995
729.296,2005-04-24,Goiânia,GO,5208707,24.234200000000044,18.93300000000005,29.732600000000048
729.296,2005-04-25,Goiânia,GO,5208707,23.255330000000015,19.58163000000002,28.51528000000002
729.296,2005-04-26,Goiânia,GO,5208707,22.001900000000035,18.880880000000047,26.304160000000024
729.296,2005-04-27,Goiânia,GO,5208707,22.60450000000003,18.148860000000013,27.440420000000017
729.296,2005-04-28,Goiânia,GO,5208707,22.854600000000005,18.319150000000036,29.016800000000046
729.296,2005-04-29,Goiânia,GO,5208707,22.451170000000047,18.99440000000004,26.007650000000012
729.296,2005-04-30,Goiânia,GO,5208707,22.06286,18.839200000000005,27.108000000000004
729.296,2005-05-01,Goiânia,GO,5208707,22.082850000000008,18.263540000000035,26.89834000000002
729.296,2005-05-02,Goiânia,GO,5208707,21.690300000000036,16.16130000000004,27.580560000000048
729.296,2005-05-03,Goiânia,GO,5208707,22.238030000000037,17.128440000000012,28.143460000000005
729.296,2005-05-04,Goiânia,GO,5208707,22.058100000000024,16.99640000000005,27.512230000000045
729.296,2005-05-05,Goiânia,GO,5208707,20.848630000000014,14.33474000000001,27.048900000000003
