CD_MUN,time,AREA_KM2,NM_MUN,SIGLA,t2m,t2m_min,t2m_max
3304557,11/13/02,1200.329,Rio de Janeiro,RJ,21.66873,20.52554,22.84377
3304557,11/14/02,1200.329,Rio de Janeiro,RJ,24.22997,20.78573,28.5199
3304557,11/15/02,1200.329,Rio de Janeiro,RJ,25.63415,22.88485,28.49124
3304557,11/16/02,1200.329,Rio de Janeiro,RJ,25.89214,22.6807,30.0737
3304557,11/17/02,1200.329,Rio de Janeiro,RJ,25.7766,23.19735,28.8112
3304557,11/18/02,1200.329,Rio de Janeiro,RJ,27.16354,23.62814,31.53784
3304557,11/19/02,1200.329,Rio de Janeiro,RJ,26.90914,24.7076,29.3553
3304557,11/20/02,1200.329,Rio de Janeiro,RJ,26.36114,24.15728,29.48727
3304557,11/21/02,1200.329,Rio de Janeiro,RJ,27.02026,23.98672,31.92007
3304557,11/22/02,1200.329,Rio de Janeiro,RJ,25.17242,23.85226,26.986
3304557,11/23/02,1200.329,Rio de Janeiro,RJ,25.9262,23.49368,28.97433
3304557,11/24/02,1200.329,Rio de Janeiro,RJ,26.09338,23.9693,29.1785
3304557,11/25/02,1200.329,Rio de Janeiro,RJ,27.4822,23.76013,32.37078
3304557,11/26/02,1200.329,Rio de Janeiro,RJ,29.0001,26.47555,33.02316
3304557,11/27/02,1200.329,Rio de Janeiro,RJ,29.39547,26.7233,34.0665
3304557,11/28/02,1200.329,Rio de Janeiro,RJ,29.07107,25.44964,33.49627
3304557,11/29/02,1200.329,Rio de Janeiro,RJ,29.34258,24.79473,34.01672
3304557,11/30/02,1200.329,Rio de Janeiro,RJ,29.04736,26.85528,32.50027
3304557,12/1/02,1200.329,Rio de Janeiro,RJ,30.06005,25.8804,35.41116
3304557,12/2/02,1200.329,Rio de Janeiro,RJ,28.28713,24.8483,30.55676
3304557,12/3/02,1200.329,Rio de Janeiro,RJ,25.12997,24.01534,27.1989
3304557,12/4/02,1200.329,Rio de Janeiro,RJ,25.65573,23.38662,28.46758
3304557,12/5/02,1200.329,Rio de Janeiro,RJ,27.28182,23.53103,32.4542
3304557,12/6/02,1200.329,Rio de Janeiro,RJ,28.3877,25.6314,31.8578
3304557,12/7/02,1200.329,Rio de Janeiro,RJ,27.36685,24.96032,30.26168
3304557,12/8/02,1200.329,Rio de Janeiro,RJ,26.62658,24.69637,29.1449
3304557,12/9/02,1200.329,Rio de Janeiro,RJ,24.42755,23.099,25.70486
3304557,12/10/02,1200.329,Rio de Janeiro,RJ,23.30236,22.57983,24.3901
3304557,12/11/02,1200.329,Rio de Janeiro,RJ,23.8809,23.03924,25.78454
3304557,12/12/02,1200.329,Rio de Janeiro,RJ,23.56927,22.60598,24.73623
3304557,12/13/02,1200.329,Rio de Janeiro,RJ,24.36047,22.71554,25.95388
3304557,12/14/02,1200.329,Rio de Janeiro,RJ,25.4076,23.5771,28.6394
3304557,12/15/02,1200.329,Rio de Janeiro,RJ,26.225,23.2098,30.4833
3304557,12/16/02,1200.329,Rio de Janeiro,RJ,25.32665,23.98797,26.7158
3304557,12/17/02,1200.329,Rio de Janeiro,RJ,25.94027,23.55343,30.0301
3304557,12/18/02,1200.329,Rio de Janeiro,RJ,25.18554,22.79647,27.60104
3304557,12/19/02,1200.329,Rio de Janeiro,RJ,25.26177,22.2337,28.47134
3304557,12/20/02,1200.329,Rio de Janeiro,RJ,27.16876,23.30694,32.01592
3304557,12/21/02,1200.329,Rio de Janeiro,RJ,26.61056,25.26785,27.84008
3304557,12/22/02,1200.329,Rio de Janeiro,RJ,25.33538,24.06265,26.9636
3304557,12/23/02,1200.329,Rio de Janeiro,RJ,26.6391,23.4887,31.04482
3304557,12/24/02,1200.329,Rio de Janeiro,RJ,28.4535,25.17446,32.98705
3304557,12/25/02,1200.329,Rio de Janeiro,RJ,26.48077,23.30193,29.2532
3304557,12/26/02,1200.329,Rio de Janeiro,RJ,23.79473,22.5487,25.6675
3304557,12/27/02,1200.329,Rio de Janeiro,RJ,23.6949,21.70208,26.16802
3304557,12/28/02,1200.329,Rio de Janeiro,RJ,24.49435,22.64706,27.36822
3304557,12/29/02,1200.329,Rio de Janeiro,RJ,25.584,23.3094,28.32443
3304557,12/30/02,1200.329,Rio de Janeiro,RJ,27.08227,23.3318,31.42703
3304557,12/31/02,1200.329,Rio de Janeiro,RJ,28.65026,25.1396,33.7814
