CD_MUN,NM_MUN,SIGLA,AREA_KM2,time,t2m,t2m_min,t2m_max
4314902,Porto Alegre,RS,495.39,12/14/00,25.95892,24.20004,29.1518
4314902,Porto Alegre,RS,495.39,12/15/00,25.54144,23.2193,29.41772
4314902,Porto Alegre,RS,495.39,12/16/00,20.15417,16.47936,23.9822
4314902,Porto Alegre,RS,495.39,12/17/00,19.6864,15.8127,24.23974
4314902,Porto Alegre,RS,495.39,12/18/00,21.4825,14.79827,28.4767
4314902,Porto Alegre,RS,495.39,12/19/00,22.5467,17.00762,27.58624
4314902,Porto Alegre,RS,495.39,12/20/00,23.41467,18.1087,30.42492
4314902,Porto Alegre,RS,495.39,12/21/00,22.52587,19.49014,26.48757
4314902,Porto Alegre,RS,495.39,12/22/00,23.56402,20.81262,28.03146
4314902,Porto Alegre,RS,495.39,12/23/00,23.25668,18.7609,28.47793
4314902,Porto Alegre,RS,495.39,12/24/00,23.66372,20.8812,28.7619
4314902,Porto Alegre,RS,495.39,12/25/00,25.74703,21.6345,29.8052
4314902,Porto Alegre,RS,495.39,12/26/00,28.651,23.09774,36.0614
4314902,Porto Alegre,RS,495.39,12/27/00,27.76644,20.90768,33.80273
4314902,Porto Alegre,RS,495.39,12/28/00,23.27136,21.1748,26.29867
4314902,Porto Alegre,RS,495.39,12/29/00,24.6853,21.4648,29.74383
4314902,Porto Alegre,RS,495.39,12/30/00,24.03295,21.6333,27.07482
4314902,Porto Alegre,RS,495.39,12/31/00,22.5874,19.27712,27.0796
