AREA_KM2,CD_MUN,SIGLA,time,NM_MUN,t2m,t2m_min,t2m_max
312.353,2304400,CE,12/24/01,Fortaleza,27.40002,25.15984,29.79437
312.353,2304400,CE,12/25/01,Fortaleza,27.93572,26.17974,30.1647
312.353,2304400,CE,12/26/01,Fortaleza,28.17407,26.51516,30.4203
312.353,2304400,CE,12/27/01,Fortaleza,27.989,25.97653,30.23202
312.353,2304400,CE,12/28/01,Fortaleza,28.12054,26.02017,30.43276
312.353,2304400,CE,12/29/01,Fortaleza,27.77963,25.52764,30.07617
312.353,2304400,CE,12/30/01,Fortaleza,27.3848,25.04885,29.59988
312.353,2304400,CE,12/31/01,Fortaleza,27.65518,25.13864,29.77194
495.39,4314902,RS,1/1/01,Porto Alegre,22.902,17.57275,29.22708
495.39,4314902,RS,1/2/01,Porto Alegre,25.21545,20.48412,31.0724
495.39,4314902,RS,1/3/01,Porto Alegre,26.2317,21.02154,32.73696
495.39,4314902,RS,1/4/01,Porto Alegre,27.20046,21.69607,33.86785
495.39,4314902,RS,1/5/01,Porto Alegre,27.0218,23.28082,30.92404
495.39,4314902,RS,1/6/01,Porto Alegre,26.64623,21.99905,33.48507
495.39,4314902,RS,1/7/01,Porto Alegre,26.6593,22.19482,30.29186
495.39,4314902,RS,1/8/01,Porto Alegre,26.76812,23.96035,32.4003
495.39,4314902,RS,1/9/01,Porto Alegre,26.11285,23.64865,29.78317
495.39,4314902,RS,1/10/01,Porto Alegre,26.95275,23.73718,32.2943
495.39,4314902,RS,1/11/01,Porto Alegre,22.45327,18.98916,26.19348
495.39,4314902,RS,1/12/01,Porto Alegre,20.4536,16.42812,24.43167
495.39,4314902,RS,1/13/01,Porto Alegre,24.09554,18.79965,30.4465
495.39,4314902,RS,1/14/01,Porto Alegre,24.6216,21.1649,29.87167
495.39,4314902,RS,1/15/01,Porto Alegre,24.8923,21.90804,29.8193
495.39,4314902,RS,1/16/01,Porto Alegre,25.2417,22.4654,28.1024
495.39,4314902,RS,1/17/01,Porto Alegre,26.50298,22.69604,31.73074
495.39,4314902,RS,1/18/01,Porto Alegre,27.51864,22.94668,35.62963
495.39,4314902,RS,1/19/01,Porto Alegre,25.1727,23.2671,28.3418
495.39,4314902,RS,1/20/01,Porto Alegre,22.26467,20.39437,24.0601
495.39,4314902,RS,1/21/01,Porto Alegre,22.3763,18.86074,26.8169
495.39,4314902,RS,1/22/01,Porto Alegre,24.21417,20.0278,29.89538
495.39,4314902,RS,1/23/01,Porto Alegre,24.9069,21.39684,29.68716
495.39,4314902,RS,1/24/01,Porto Alegre,25.50695,21.40557,31.25445
495.39,4314902,RS,1/25/01,Porto Alegre,26.81555,22.43047,32.72198
495.39,4314902,RS,1/26/01,Porto Alegre,26.64483,22.4866,31.67462
495.39,4314902,RS,1/27/01,Porto Alegre,26.77374,22.9853,33.29678
495.39,4314902,RS,1/28/01,Porto Alegre,24.7526,22.19482,28.90786
495.39,4314902,RS,1/29/01,Porto Alegre,22.53167,20.91305,24.82943
495.39,4314902,RS,1/30/01,Porto Alegre,23.15734,20.3557,26.96902
495.39,4314902,RS,1/31/01,Porto Alegre,23.9429,20.6375,27.9079
495.39,4314902,RS,2/1/01,Porto Alegre,25.3156,21.96166,29.95522
495.39,4314902,RS,2/2/01,Porto Alegre,25.77395,20.68987,31.47888
495.39,4314902,RS,2/3/01,Porto Alegre,24.5062,22.2235,26.13363
495.39,4314902,RS,2/4/01,Porto Alegre,22.8029,21.0839,24.58877
495.39,4314902,RS,2/5/01,Porto Alegre,23.76235,21.63372,27.68096
495.39,4314902,RS,2/6/01,Porto Alegre,25.88708,21.68112,31.95144
495.39,4314902,RS,2/7/01,Porto Alegre,27.58932,20.48165,34.87405
495.39,4314902,RS,2/8/01,Porto Alegre,28.05737,21.87438,33.84915
495.39,4314902,RS,2/9/01,Porto Alegre,27.31896,23.38308,31.56616
495.39,4314902,RS,2/10/01,Porto Alegre,28.37524,22.60378,34.28555
495.39,4314902,RS,2/11/01,Porto Alegre,28.4044,24.67108,33.8055
495.39,4314902,RS,2/12/01,Porto Alegre,24.8827,22.49282,28.1398
495.39,4314902,RS,2/13/01,Porto Alegre,23.71478,21.8133,27.0089
495.39,4314902,RS,2/14/01,Porto Alegre,24.67376,21.66863,29.0637
495.39,4314902,RS,2/15/01,Porto Alegre,23.96432,22.43795,27.1523
495.39,4314902,RS,2/16/01,Porto Alegre,23.34246,21.45294,26.36678
495.39,4314902,RS,2/17/01,Porto Alegre,24.51492,20.81082,29.6036
495.39,4314902,RS,2/18/01,Porto Alegre,24.8623,21.14745,29.30438
495.39,4314902,RS,2/19/01,Porto Alegre,25.65356,22.79955,30.34298
495.39,4314902,RS,2/20/01,Porto Alegre,25.9328,22.6811,30.3829
495.39,4314902,RS,2/21/01,Porto Alegre,25.9812,21.13873,32.67834
495.39,4314902,RS,2/22/01,Porto Alegre,25.82647,23.9778,29.9814
495.39,4314902,RS,2/23/01,Porto Alegre,27.25567,22.4841,33.96386
495.39,4314902,RS,2/24/01,Porto Alegre,27.53042,22.5352,32.75564
495.39,4314902,RS,2/25/01,Porto Alegre,25.74105,23.75714,29.09738
495.39,4314902,RS,2/26/01,Porto Alegre,25.718,23.51025,29.8567
495.39,4314902,RS,2/27/01,Porto Alegre,26.38964,22.6973,31.53747
495.39,4314902,RS,2/28/01,Porto Alegre,26.38333,22.44418,31.5038
495.39,4314902,RS,3/1/01,Porto Alegre,26.90908,21.32327,32.8242
495.39,4314902,RS,3/2/01,Porto Alegre,27.5108,22.125,33.62347
495.39,4314902,RS,3/3/01,Porto Alegre,26.78738,23.47408,32.53246
495.39,4314902,RS,3/4/01,Porto Alegre,27.2616,23.48782,33.26934
495.39,4314902,RS,3/5/01,Porto Alegre,27.33395,21.71978,33.5823
495.39,4314902,RS,3/6/01,Porto Alegre,26.27892,22.82696,31.1871
495.39,4314902,RS,3/7/01,Porto Alegre,24.63284,22.45916,28.2196
495.39,4314902,RS,3/8/01,Porto Alegre,24.91168,21.82824,28.1897
495.39,4314902,RS,3/9/01,Porto Alegre,24.96032,22.2422,28.91036
495.39,4314902,RS,3/10/01,Porto Alegre,25.62872,20.63003,31.64346
495.39,4314902,RS,3/11/01,Porto Alegre,25.51467,22.18484,29.75698
495.39,4314902,RS,3/12/01,Porto Alegre,24.68865,21.91427,29.252
495.39,4314902,RS,3/13/01,Porto Alegre,26.04,22.24096,31.2183
495.39,4314902,RS,3/14/01,Porto Alegre,26.85937,22.8382,33.2569
495.39,4314902,RS,3/15/01,Porto Alegre,25.7627,23.4479,28.252
495.39,4314902,RS,3/16/01,Porto Alegre,24.81408,23.20352,27.8306
495.39,4314902,RS,3/17/01,Porto Alegre,24.92394,22.3407,28.97396
495.39,4314902,RS,3/18/01,Porto Alegre,25.38226,21.8108,30.44897
495.39,4314902,RS,3/19/01,Porto Alegre,24.47766,22.03396,27.94656
495.39,4314902,RS,3/20/01,Porto Alegre,23.93096,21.94793,26.92037
495.39,4314902,RS,3/21/01,Porto Alegre,25.14343,22.0165,30.0712
495.39,4314902,RS,3/22/01,Porto Alegre,27.42574,22.3569,32.71826
495.39,4314902,RS,3/23/01,Porto Alegre,26.15374,23.07882,31.48138
495.39,4314902,RS,3/24/01,Porto Alegre,23.95947,22.38558,27.34805
495.39,4314902,RS,3/25/01,Porto Alegre,24.8118,21.75967,29.838
495.39,4314902,RS,3/26/01,Porto Alegre,23.17864,21.50158,25.91042
495.39,4314902,RS,3/27/01,Porto Alegre,20.52014,17.69866,23.83444
495.39,4314902,RS,3/28/01,Porto Alegre,20.0698,14.68627,25.96157
495.39,4314902,RS,3/29/01,Porto Alegre,20.98934,15.63763,26.79446
495.39,4314902,RS,3/30/01,Porto Alegre,21.98193,17.82336,28.04006
495.39,4314902,RS,3/31/01,Porto Alegre,22.86724,19.1762,28.8368
495.39,4314902,RS,4/1/01,Porto Alegre,22.13613,19.8632,26.47775
495.39,4314902,RS,4/2/01,Porto Alegre,22.54748,19.99163,27.35055
495.39,4314902,RS,4/3/01,Porto Alegre,21.95965,18.1488,26.37924
495.39,4314902,RS,4/4/01,Porto Alegre,21.35314,17.0129,26.36178
495.39,4314902,RS,4/5/01,Porto Alegre,23.8051,19.45175,31.31555
495.39,4314902,RS,4/6/01,Porto Alegre,21.65124,20.25097,23.62496
495.39,4314902,RS,4/7/01,Porto Alegre,21.74352,18.98043,25.95907
495.39,4314902,RS,4/8/01,Porto Alegre,21.07128,19.33578,22.71102
495.39,4314902,RS,4/9/01,Porto Alegre,22.8485,20.52154,27.176
495.39,4314902,RS,4/10/01,Porto Alegre,21.1867,17.76476,23.97534
495.39,4314902,RS,4/11/01,Porto Alegre,19.751,14.08032,26.06878
495.39,4314902,RS,4/12/01,Porto Alegre,19.29138,16.2037,22.91924
495.39,4314902,RS,4/13/01,Porto Alegre,21.74386,17.7872,27.39794
495.39,4314902,RS,4/14/01,Porto Alegre,22.82757,17.52786,30.06994
495.39,4314902,RS,4/15/01,Porto Alegre,22.12145,17.42312,26.6785
495.39,4314902,RS,4/16/01,Porto Alegre,21.38677,18.69863,25.29574
495.39,4314902,RS,4/17/01,Porto Alegre,21.39193,17.59643,27.51016
495.39,4314902,RS,4/18/01,Porto Alegre,22.23736,16.7311,29.9914
495.39,4314902,RS,4/19/01,Porto Alegre,23.32678,18.78094,29.32183
495.39,4314902,RS,4/20/01,Porto Alegre,19.13094,15.89947,23.92297
495.39,4314902,RS,4/21/01,Porto Alegre,16.87457,12.47686,23.3544
495.39,4314902,RS,4/22/01,Porto Alegre,17.5767,11.69634,24.52395
495.39,4314902,RS,4/23/01,Porto Alegre,22.3158,18.44305,27.56002
495.39,4314902,RS,4/24/01,Porto Alegre,19.07647,16.2623,21.5639
495.39,4314902,RS,4/25/01,Porto Alegre,19.04434,17.5266,21.17864
495.39,4314902,RS,4/26/01,Porto Alegre,19.99505,19.09265,21.09634
495.39,4314902,RS,4/27/01,Porto Alegre,20.88296,18.7722,24.92043
495.39,4314902,RS,4/28/01,Porto Alegre,21.9856,19.99288,24.67855
495.39,4314902,RS,4/29/01,Porto Alegre,19.46142,17.95428,22.07137
495.39,4314902,RS,4/30/01,Porto Alegre,20.6008,17.8807,25.1299
495.39,4314902,RS,5/1/01,Porto Alegre,23.28112,19.97418,28.7308
495.39,4314902,RS,5/2/01,Porto Alegre,19.36132,15.77105,22.86688
495.39,4314902,RS,5/3/01,Porto Alegre,14.44433,11.00308,16.33587
495.39,4314902,RS,5/4/01,Porto Alegre,12.90087,11.64272,13.8671
495.39,4314902,RS,5/5/01,Porto Alegre,13.563,10.62527,17.63134
495.39,4314902,RS,5/6/01,Porto Alegre,15.49203,12.60528,19.95547
495.39,4314902,RS,5/7/01,Porto Alegre,16.30905,13.1913,20.92428
495.39,4314902,RS,5/8/01,Porto Alegre,17.3748,12.412,23.67608
495.39,4314902,RS,5/9/01,Porto Alegre,16.96343,14.51672,18.80587
495.39,4314902,RS,5/10/01,Porto Alegre,15.14092,13.30102,17.74606
495.39,4314902,RS,5/11/01,Porto Alegre,14.8866,11.93322,18.53158
495.39,4314902,RS,5/12/01,Porto Alegre,12.96124,9.5642,17.0154
495.39,4314902,RS,5/13/01,Porto Alegre,12.9884,11.0916,16.5952
495.39,4314902,RS,5/14/01,Porto Alegre,11.45394,7.1079,16.84832
495.39,4314902,RS,5/15/01,Porto Alegre,13.53423,9.24127,18.80587
495.39,4314902,RS,5/16/01,Porto Alegre,15.67382,14.39453,18.30215
495.39,4314902,RS,5/17/01,Porto Alegre,14.88278,13.4893,15.97802
495.39,4314902,RS,5/18/01,Porto Alegre,15.25033,12.81725,18.4181
495.39,4314902,RS,5/19/01,Porto Alegre,15.48657,10.9482,21.2734
495.39,4314902,RS,5/20/01,Porto Alegre,16.25445,12.21377,20.58264
495.39,4314902,RS,5/21/01,Porto Alegre,15.58056,12.76614,18.05776
495.39,4314902,RS,5/22/01,Porto Alegre,18.24407,16.0678,21.89932
495.39,4314902,RS,5/23/01,Porto Alegre,17.42193,14.83465,20.7896
495.39,4314902,RS,5/24/01,Porto Alegre,16.27172,12.25118,21.92425
495.39,4314902,RS,5/25/01,Porto Alegre,16.71862,12.1938,22.84692
495.39,4314902,RS,5/26/01,Porto Alegre,17.0755,11.69756,24.60372
495.39,4314902,RS,5/27/01,Porto Alegre,16.35253,13.46313,19.13754
495.39,4314902,RS,5/28/01,Porto Alegre,19.54733,16.80593,24.26458
495.39,4314902,RS,5/29/01,Porto Alegre,19.32192,16.98922,23.51898
495.39,4314902,RS,5/30/01,Porto Alegre,19.2748,14.87954,25.85433
495.39,4314902,RS,5/31/01,Porto Alegre,21.54373,15.89446,29.78564
495.39,4314902,RS,6/1/01,Porto Alegre,22.60266,18.22857,27.15356
495.39,4314902,RS,6/2/01,Porto Alegre,22.37753,17.86077,27.0563
495.39,4314902,RS,6/3/01,Porto Alegre,21.87863,17.22238,28.42285
495.39,4314902,RS,6/4/01,Porto Alegre,21.47405,15.61892,29.6186
495.39,4314902,RS,6/5/01,Porto Alegre,21.8894,16.63885,28.6909
495.39,4314902,RS,6/6/01,Porto Alegre,18.8776,15.59896,22.29208
495.39,4314902,RS,6/7/01,Porto Alegre,16.25897,13.06536,20.5839
495.39,4314902,RS,6/8/01,Porto Alegre,17.3879,13.86212,23.44665
495.39,4314902,RS,6/9/01,Porto Alegre,18.89343,15.14388,24.58752
495.39,4314902,RS,6/10/01,Porto Alegre,19.07495,17.23733,21.99905
495.39,4314902,RS,6/11/01,Porto Alegre,18.92578,16.48797,23.40054
495.39,4314902,RS,6/12/01,Porto Alegre,19.4623,15.0329,25.95657
495.39,4314902,RS,6/13/01,Porto Alegre,19.2702,14.50424,26.9765
495.39,4314902,RS,6/14/01,Porto Alegre,19.7219,14.0828,26.50393
495.39,4314902,RS,6/15/01,Porto Alegre,20.4985,15.48303,26.9179
495.39,4314902,RS,6/16/01,Porto Alegre,15.86,12.05044,22.4841
495.39,4314902,RS,6/17/01,Porto Alegre,11.1355,9.1752,12.69756
495.39,4314902,RS,6/18/01,Porto Alegre,11.75964,10.28863,14.66384
495.39,4314902,RS,6/19/01,Porto Alegre,11.64257,9.16647,14.8072
495.39,4314902,RS,6/20/01,Porto Alegre,11.28686,9.86968,12.3497
495.39,4314902,RS,6/21/01,Porto Alegre,9.30657,6.73013,11.57662
495.39,4314902,RS,6/22/01,Porto Alegre,7.59484,3.3287,13.95437
495.39,4314902,RS,6/23/01,Porto Alegre,8.89797,2.93844,15.80596
495.39,4314902,RS,6/24/01,Porto Alegre,10.46893,6.1927,14.8359
495.39,4314902,RS,6/25/01,Porto Alegre,14.72778,13.14266,17.14132
495.39,4314902,RS,6/26/01,Porto Alegre,12.99993,10.99685,15.9593
495.39,4314902,RS,6/27/01,Porto Alegre,11.20388,9.02184,14.86706
495.39,4314902,RS,6/28/01,Porto Alegre,12.0622,7.83358,18.15753
495.39,4314902,RS,6/29/01,Porto Alegre,12.67358,7.20516,18.79965
495.39,4314902,RS,6/30/01,Porto Alegre,13.48614,7.18646,21.6886
495.39,4314902,RS,7/1/01,Porto Alegre,15.37133,9.8323,23.41424
495.39,4314902,RS,7/2/01,Porto Alegre,15.38635,13.15017,17.9917
495.39,4314902,RS,7/3/01,Porto Alegre,16.2905,12.84966,22.13995
495.39,4314902,RS,7/4/01,Porto Alegre,19.65252,16.43435,24.92294
495.39,4314902,RS,7/5/01,Porto Alegre,13.16787,11.4158,17.91314
495.39,4314902,RS,7/6/01,Porto Alegre,14.00024,11.00182,17.92434
495.39,4314902,RS,7/7/01,Porto Alegre,17.51107,12.06414,24.93292
495.39,4314902,RS,7/8/01,Porto Alegre,18.0913,13.59155,25.0052
495.39,4314902,RS,7/9/01,Porto Alegre,20.65032,15.23116,28.45776
495.39,4314902,RS,7/10/01,Porto Alegre,19.9831,15.66256,23.70226
495.39,4314902,RS,7/11/01,Porto Alegre,15.61627,8.5742,20.62878
495.39,4314902,RS,7/12/01,Porto Alegre,9.0185,5.0419,13.04418
495.39,4314902,RS,7/13/01,Porto Alegre,9.49145,4.3711,15.4593
495.39,4314902,RS,7/14/01,Porto Alegre,11.18377,5.6516,19.31832
495.39,4314902,RS,7/15/01,Porto Alegre,13.76135,8.4595,20.29214
495.39,4314902,RS,7/16/01,Porto Alegre,16.94717,10.09536,26.83935
495.39,4314902,RS,7/17/01,Porto Alegre,18.60632,14.0616,21.8033
495.39,4314902,RS,7/18/01,Porto Alegre,18.4126,16.7386,20.14376
495.39,4314902,RS,7/19/01,Porto Alegre,18.03536,15.56655,22.58883
495.39,4314902,RS,7/20/01,Porto Alegre,19.10687,14.24114,20.93176
495.39,4314902,RS,7/21/01,Porto Alegre,13.66644,11.10034,16.3209
495.39,4314902,RS,7/22/01,Porto Alegre,11.39822,8.38967,13.48184
495.39,4314902,RS,7/23/01,Porto Alegre,9.20733,5.598,13.4382
495.39,4314902,RS,7/24/01,Porto Alegre,12.0351,8.7999,16.61517
495.39,4314902,RS,7/25/01,Porto Alegre,14.47372,10.34722,19.47296
495.39,4314902,RS,7/26/01,Porto Alegre,14.422,11.7861,16.18002
495.39,4314902,RS,7/27/01,Porto Alegre,9.47534,6.47576,12.65017
495.39,4314902,RS,7/28/01,Porto Alegre,7.85967,3.62298,12.46688
495.39,4314902,RS,7/29/01,Porto Alegre,9.8106,3.64044,18.09393
495.39,4314902,RS,7/30/01,Porto Alegre,12.74557,5.7501,20.51156
495.39,4314902,RS,7/31/01,Porto Alegre,19.09313,12.16888,28.9116
495.39,4314902,RS,8/1/01,Porto Alegre,21.98464,15.46057,30.33425
495.39,4314902,RS,8/2/01,Porto Alegre,21.88793,15.97054,30.90408
495.39,4314902,RS,8/3/01,Porto Alegre,20.32836,14.2611,28.7782
495.39,4314902,RS,8/4/01,Porto Alegre,18.97772,12.922,27.22338
495.39,4314902,RS,8/5/01,Porto Alegre,17.93466,14.0878,23.14492
495.39,4314902,RS,8/6/01,Porto Alegre,18.72222,11.98934,28.09493
495.39,4314902,RS,8/7/01,Porto Alegre,17.33123,13.6701,20.87563
495.39,4314902,RS,8/8/01,Porto Alegre,15.24725,11.84347,20.28713
495.39,4314902,RS,8/9/01,Porto Alegre,16.1704,12.21502,20.67492
495.39,4314902,RS,8/10/01,Porto Alegre,17.36318,16.1002,19.8657
495.39,4314902,RS,8/11/01,Porto Alegre,17.789,15.3895,22.19106
495.39,4314902,RS,8/12/01,Porto Alegre,18.47256,13.52172,25.2658
495.39,4314902,RS,8/13/01,Porto Alegre,19.29406,13.0741,27.09744
495.39,4314902,RS,8/14/01,Porto Alegre,21.5255,16.9755,28.9515
495.39,4314902,RS,8/15/01,Porto Alegre,21.07845,15.44436,28.69216
495.39,4314902,RS,8/16/01,Porto Alegre,21.26876,15.90444,28.30438
495.39,4314902,RS,8/17/01,Porto Alegre,20.10018,15.40573,26.33935
495.39,4314902,RS,8/18/01,Porto Alegre,22.17913,17.2573,28.77322
495.39,4314902,RS,8/19/01,Porto Alegre,17.75262,14.39077,21.95294
495.39,4314902,RS,8/20/01,Porto Alegre,15.5752,13.31848,19.60635
495.39,4314902,RS,8/21/01,Porto Alegre,13.76373,9.20886,17.53036
495.39,4314902,RS,8/22/01,Porto Alegre,13.77926,9.63653,18.85574
495.39,4314902,RS,8/23/01,Porto Alegre,14.17037,9.99062,18.92806
495.39,4314902,RS,8/24/01,Porto Alegre,15.74435,11.33724,21.98785
495.39,4314902,RS,8/25/01,Porto Alegre,17.1177,10.90832,25.0476
495.39,4314902,RS,8/26/01,Porto Alegre,21.0274,14.6015,30.13476
495.39,4314902,RS,8/27/01,Porto Alegre,20.59332,17.63384,23.38806
495.39,4314902,RS,8/28/01,Porto Alegre,15.75607,14.01174,17.6089
495.39,4314902,RS,8/29/01,Porto Alegre,17.4685,14.90447,22.29208
495.39,4314902,RS,8/30/01,Porto Alegre,19.78585,15.04788,26.95406
495.39,4314902,RS,8/31/01,Porto Alegre,19.45437,16.28597,22.12124
495.39,4314902,RS,9/1/01,Porto Alegre,22.54717,17.75976,29.3904
495.39,4314902,RS,9/2/01,Porto Alegre,21.78082,19.51782,25.2209
495.39,4314902,RS,9/3/01,Porto Alegre,21.6961,18.36947,26.378
495.39,4314902,RS,9/4/01,Porto Alegre,18.0307,16.52413,22.32076
495.39,4314902,RS,9/5/01,Porto Alegre,16.56872,15.9456,17.56774
495.39,4314902,RS,9/6/01,Porto Alegre,17.12335,14.64263,20.3582
495.39,4314902,RS,9/7/01,Porto Alegre,17.48266,15.35833,20.93923
495.39,4314902,RS,9/8/01,Porto Alegre,16.99078,14.493,18.2872
495.39,4314902,RS,9/9/01,Porto Alegre,14.40405,12.80728,16.89196
495.39,4314902,RS,9/10/01,Porto Alegre,14.78668,12.66015,18.23483
495.39,4314902,RS,9/11/01,Porto Alegre,13.79516,9.8672,19.63253
495.39,4314902,RS,9/12/01,Porto Alegre,12.07214,7.2064,17.85702
495.39,4314902,RS,9/13/01,Porto Alegre,12.65533,10.8148,14.7773
495.39,4314902,RS,9/14/01,Porto Alegre,17.12902,14.31222,21.3956
495.39,4314902,RS,9/15/01,Porto Alegre,14.2499,10.3759,18.19244
495.39,4314902,RS,9/16/01,Porto Alegre,10.40392,7.48446,14.2898
495.39,4314902,RS,9/17/01,Porto Alegre,12.56414,9.03057,17.26602
495.39,4314902,RS,9/18/01,Porto Alegre,15.0376,7.90716,22.317
495.39,4314902,RS,9/19/01,Porto Alegre,16.98177,10.8547,23.90798
495.39,4314902,RS,9/20/01,Porto Alegre,19.74355,13.44317,27.85677
495.39,4314902,RS,9/21/01,Porto Alegre,19.7874,13.68505,25.9516
495.39,4314902,RS,9/22/01,Porto Alegre,20.24896,17.14633,24.55135
495.39,4314902,RS,9/23/01,Porto Alegre,20.75363,17.19244,25.69723
495.39,4314902,RS,9/24/01,Porto Alegre,21.7537,16.4543,28.11114
495.39,4314902,RS,9/25/01,Porto Alegre,20.81732,17.40316,24.4142
495.39,4314902,RS,9/26/01,Porto Alegre,16.25417,14.92443,18.1176
495.39,4314902,RS,9/27/01,Porto Alegre,16.76165,14.30972,20.1375
495.39,4314902,RS,9/28/01,Porto Alegre,17.22772,15.2299,20.36318
495.39,4314902,RS,9/29/01,Porto Alegre,19.57696,16.92562,24.29077
495.39,4314902,RS,9/30/01,Porto Alegre,17.34222,15.96554,19.3308
495.39,4314902,RS,10/1/01,Porto Alegre,19.50692,16.61517,24.73092
495.39,4314902,RS,10/2/01,Porto Alegre,18.03326,16.31466,20.7173
495.39,4314902,RS,10/3/01,Porto Alegre,18.12628,16.1289,21.3669
495.39,4314902,RS,10/4/01,Porto Alegre,18.35397,16.2486,21.36068
495.39,4314902,RS,10/5/01,Porto Alegre,18.231,14.45187,22.34194
495.39,4314902,RS,10/6/01,Porto Alegre,18.8439,13.95938,23.51522
495.39,4314902,RS,10/7/01,Porto Alegre,19.62936,16.5628,23.70724
495.39,4314902,RS,10/8/01,Porto Alegre,19.7714,18.30465,22.45666
495.39,4314902,RS,10/9/01,Porto Alegre,20.14053,17.0129,25.23715
495.39,4314902,RS,10/10/01,Porto Alegre,19.77557,14.6813,24.8743
495.39,4314902,RS,10/11/01,Porto Alegre,19.97338,14.70623,26.45657
495.39,4314902,RS,10/12/01,Porto Alegre,20.54925,17.35827,24.85684
495.39,4314902,RS,10/13/01,Porto Alegre,20.32397,17.9044,23.71847
495.39,4314902,RS,10/14/01,Porto Alegre,21.9804,19.18865,26.68224
495.39,4314902,RS,10/15/01,Porto Alegre,21.83367,18.22735,26.18475
495.39,4314902,RS,10/16/01,Porto Alegre,20.00848,18.84203,21.57638
495.39,4314902,RS,10/17/01,Porto Alegre,20.8064,17.7735,25.56756
495.39,4314902,RS,10/18/01,Porto Alegre,21.23742,18.07397,26.20095
495.39,4314902,RS,10/19/01,Porto Alegre,22.54684,17.94305,28.9228
495.39,4314902,RS,10/20/01,Porto Alegre,23.84384,18.7722,29.78066
495.39,4314902,RS,10/21/01,Porto Alegre,21.0988,18.62008,23.96285
495.39,4314902,RS,10/22/01,Porto Alegre,17.72454,12.2649,21.58013
495.39,4314902,RS,10/23/01,Porto Alegre,16.90423,11.12777,22.38433
495.39,4314902,RS,10/24/01,Porto Alegre,19.132,11.8522,27.47646
495.39,4314902,RS,10/25/01,Porto Alegre,21.9607,13.60775,31.8467
495.39,4314902,RS,10/26/01,Porto Alegre,23.43328,16.23986,31.60107
495.39,4314902,RS,10/27/01,Porto Alegre,25.1601,19.29464,32.65215
495.39,4314902,RS,10/28/01,Porto Alegre,25.85952,19.65374,33.23568
495.39,4314902,RS,10/29/01,Porto Alegre,24.91534,21.42178,27.28945
495.39,4314902,RS,10/30/01,Porto Alegre,23.61743,21.5103,28.7196
495.39,4314902,RS,10/31/01,Porto Alegre,20.93176,15.8259,25.19225
495.39,4314902,RS,11/1/01,Porto Alegre,20.0399,16.0304,24.2571
495.39,4314902,RS,11/2/01,Porto Alegre,18.12423,13.66137,22.89803
495.39,4314902,RS,11/3/01,Porto Alegre,18.9667,14.28353,24.31198
495.39,4314902,RS,11/4/01,Porto Alegre,20.03457,15.5466,26.25955
495.39,4314902,RS,11/5/01,Porto Alegre,22.58584,16.3134,30.18713
495.39,4314902,RS,11/6/01,Porto Alegre,25.81896,18.17745,33.3504
495.39,4314902,RS,11/7/01,Porto Alegre,23.67132,20.18115,26.68722
495.39,4314902,RS,11/8/01,Porto Alegre,21.17816,19.5889,23.30203
495.39,4314902,RS,11/9/01,Porto Alegre,20.98956,18.06774,24.91546
495.39,4314902,RS,11/10/01,Porto Alegre,20.59442,19.1712,24.01147
495.39,4314902,RS,11/11/01,Porto Alegre,23.13357,20.47167,27.5276
495.39,4314902,RS,11/12/01,Porto Alegre,21.93435,15.51168,28.06625
495.39,4314902,RS,11/13/01,Porto Alegre,22.24102,15.8895,29.15725
495.39,4314902,RS,11/14/01,Porto Alegre,22.83117,19.18118,27.12112
495.39,4314902,RS,11/15/01,Porto Alegre,22.01995,19.02157,25.38052
495.39,4314902,RS,11/16/01,Porto Alegre,20.29382,15.2062,25.9366
495.39,4314902,RS,11/17/01,Porto Alegre,19.53832,16.2037,24.2696
495.39,4314902,RS,11/18/01,Porto Alegre,21.10415,13.37585,29.50137
495.39,4314902,RS,11/19/01,Porto Alegre,23.16274,16.20867,30.23452
495.39,4314902,RS,11/20/01,Porto Alegre,24.66387,17.4493,32.90276
495.39,4314902,RS,11/21/01,Porto Alegre,26.0587,20.68737,32.823
495.39,4314902,RS,11/22/01,Porto Alegre,25.0216,21.39684,30.54998
495.39,4314902,RS,11/23/01,Porto Alegre,25.44314,20.76217,31.81802
495.39,4314902,RS,11/24/01,Porto Alegre,25.19753,19.32705,32.53497
495.39,4314902,RS,11/25/01,Porto Alegre,19.23074,18.17745,20.54647
495.39,4314902,RS,11/26/01,Porto Alegre,20.84045,18.15377,24.57256
495.39,4314902,RS,11/27/01,Porto Alegre,21.84167,20.03402,23.73843
495.39,4314902,RS,11/28/01,Porto Alegre,19.96484,17.71987,23.0776
495.39,4314902,RS,11/29/01,Porto Alegre,19.6717,15.60397,24.26708
495.39,4314902,RS,11/30/01,Porto Alegre,18.869,17.7311,20.05023
495.39,4314902,RS,12/1/01,Porto Alegre,18.59313,15.69872,22.6387
495.39,4314902,RS,12/2/01,Porto Alegre,20.8566,15.4481,26.40295
495.39,4314902,RS,12/3/01,Porto Alegre,20.77023,17.10766,24.3793
495.39,4314902,RS,12/4/01,Porto Alegre,21.83254,19.3707,25.38052
495.39,4314902,RS,12/5/01,Porto Alegre,20.51876,18.66998,22.95165
495.39,4314902,RS,12/6/01,Porto Alegre,21.63067,18.70614,25.33065
495.39,4314902,RS,12/7/01,Porto Alegre,22.92596,19.37942,27.20217
